[2021-10-22 13:55:18,101] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): 127.0.0.1:80
[2021-11-21 17:59:17,718] DEBUG in urllib3.connectionpool: http://tuffix-vm:1234 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-21 18:03:45,536] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): tuffix-vm:1234
[2021-11-21 18:03:45,540] DEBUG in urllib3.connectionpool: http://tuffix-vm:1234 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-21 18:09:21,685] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): tuffix-vm:1234
[2021-11-21 18:09:21,689] DEBUG in urllib3.connectionpool: http://tuffix-vm:1234 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-21 18:38:11,942] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): tuffix-vm:1234
[2021-11-21 18:38:11,944] DEBUG in urllib3.connectionpool: http://tuffix-vm:1234 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-21 18:57:14,353] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): tuffix-vm:1234
[2021-11-21 18:57:14,356] DEBUG in urllib3.connectionpool: http://tuffix-vm:1234 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-21 19:07:34,381] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): tuffix-vm:1234
[2021-11-21 19:07:34,383] DEBUG in urllib3.connectionpool: http://tuffix-vm:1234 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-21 19:11:59,752] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): tuffix-vm:1234
[2021-11-21 19:11:59,753] DEBUG in urllib3.connectionpool: http://tuffix-vm:1234 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-21 19:13:31,935] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): tuffix-vm:1234
[2021-11-21 19:13:31,937] DEBUG in urllib3.connectionpool: http://tuffix-vm:1234 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-21 19:37:21,232] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): 127.0.0.1:80
[2021-11-21 19:37:21,233] DEBUG in urllib3.connectionpool: http://127.0.0.1:80 "GET /posts/4 HTTP/1.1" 503 None
[2021-11-21 19:39:18,850] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): 127.0.0.1:80
[2021-11-21 19:39:18,882] DEBUG in urllib3.connectionpool: http://127.0.0.1:80 "GET /posts/4 HTTP/1.1" 502 None
[2021-11-21 19:39:43,955] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): 127.0.0.1:80
[2021-11-21 19:39:43,966] DEBUG in urllib3.connectionpool: http://127.0.0.1:80 "GET /posts/4 HTTP/1.1" 502 None
[2021-11-21 19:41:24,582] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): tuffix-vm:1234
[2021-11-21 19:41:24,583] DEBUG in urllib3.connectionpool: http://tuffix-vm:1234 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-21 19:41:38,129] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): tuffix-vm:1234
[2021-11-21 19:41:38,131] DEBUG in urllib3.connectionpool: http://tuffix-vm:1234 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-21 19:41:52,741] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): 127.0.0.1:80
[2021-11-21 19:41:52,743] DEBUG in urllib3.connectionpool: http://127.0.0.1:80 "GET /posts/4 HTTP/1.1" 200 4
[2021-11-21 19:43:39,043] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): tuffix-vm:1234
[2021-11-21 19:43:39,044] DEBUG in urllib3.connectionpool: http://tuffix-vm:1234 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-21 19:43:45,798] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): tuffix-vm:1234
[2021-11-21 19:43:45,799] DEBUG in urllib3.connectionpool: http://tuffix-vm:1234 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-21 19:45:43,125] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): tuffix-vm:1234
[2021-11-21 19:45:43,127] DEBUG in urllib3.connectionpool: http://tuffix-vm:1234 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-21 19:47:17,818] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): tuffix-vm:1234
[2021-11-21 19:47:17,820] DEBUG in urllib3.connectionpool: http://tuffix-vm:1234 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-21 19:47:48,504] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): tuffix-vm:1234
[2021-11-21 19:47:48,506] DEBUG in urllib3.connectionpool: http://tuffix-vm:1234 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-21 19:56:09,876] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): tuffix-vm:1234
[2021-11-21 19:56:09,887] DEBUG in urllib3.connectionpool: http://tuffix-vm:1234 "POST /register-instance/ HTTP/1.1" 404 173
[2021-11-21 19:56:15,332] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): tuffix-vm:1234
[2021-11-21 19:56:15,334] DEBUG in urllib3.connectionpool: http://tuffix-vm:1234 "POST /register-instance/ HTTP/1.1" 404 173
[2021-11-21 19:56:40,459] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): 127.0.0.1:80
[2021-11-21 19:56:40,462] DEBUG in urllib3.connectionpool: http://127.0.0.1:80 "GET /posts/5 HTTP/1.1" 200 4
[2021-11-25 22:06:36,671] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-11-25 22:06:36,676] DEBUG in urllib3.connectionpool: http://localhost:5000 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-25 22:14:56,859] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-11-25 22:14:56,865] DEBUG in urllib3.connectionpool: http://localhost:5000 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-25 22:17:19,795] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-11-25 22:17:19,797] DEBUG in urllib3.connectionpool: http://localhost:5000 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-25 22:29:20,057] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-11-25 22:29:20,059] DEBUG in urllib3.connectionpool: http://localhost:5000 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-25 22:30:41,627] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-11-25 22:30:41,632] DEBUG in urllib3.connectionpool: http://localhost:5000 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-25 22:34:53,558] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-11-25 22:34:53,563] DEBUG in urllib3.connectionpool: http://localhost:5000 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-25 22:37:40,462] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-11-25 22:37:40,468] DEBUG in urllib3.connectionpool: http://localhost:5000 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-25 22:42:22,630] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-11-25 22:42:22,635] DEBUG in urllib3.connectionpool: http://localhost:5000 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-25 22:43:16,092] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-11-25 22:43:16,098] DEBUG in urllib3.connectionpool: http://localhost:5000 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-25 22:44:13,918] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-11-25 22:44:13,923] DEBUG in urllib3.connectionpool: http://localhost:5000 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-25 22:45:32,948] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-11-25 22:45:32,949] DEBUG in urllib3.connectionpool: http://localhost:5000 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-25 22:58:25,669] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-11-25 22:58:25,670] DEBUG in urllib3.connectionpool: http://localhost:5000 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-25 23:03:09,001] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-11-25 23:03:09,003] DEBUG in urllib3.connectionpool: http://localhost:5000 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-25 23:36:11,686] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-11-25 23:36:11,691] DEBUG in urllib3.connectionpool: http://localhost:5000 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-26 09:33:26,669] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-11-26 09:33:26,674] DEBUG in urllib3.connectionpool: http://localhost:5000 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-26 09:35:03,716] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-11-26 09:35:03,718] DEBUG in urllib3.connectionpool: http://localhost:5000 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-26 09:37:04,068] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-11-26 09:37:04,074] DEBUG in urllib3.connectionpool: http://localhost:5000 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-26 09:39:04,534] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-11-26 09:39:04,536] DEBUG in urllib3.connectionpool: http://localhost:5000 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-26 09:44:17,210] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-11-26 09:44:17,216] DEBUG in urllib3.connectionpool: http://localhost:5000 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-26 09:45:10,023] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-11-26 09:45:10,029] DEBUG in urllib3.connectionpool: http://localhost:5000 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-26 09:59:04,002] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-11-26 09:59:04,008] DEBUG in urllib3.connectionpool: http://localhost:5000 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-26 10:01:49,930] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-11-26 10:01:49,936] DEBUG in urllib3.connectionpool: http://localhost:5000 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-26 10:06:19,276] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-11-26 10:06:19,282] DEBUG in urllib3.connectionpool: http://localhost:5000 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-26 10:21:57,765] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-11-26 10:21:57,770] DEBUG in urllib3.connectionpool: http://localhost:5000 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-26 10:51:54,036] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-11-26 10:51:54,041] DEBUG in urllib3.connectionpool: http://localhost:5000 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-26 10:53:50,883] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-11-26 10:53:50,888] DEBUG in urllib3.connectionpool: http://localhost:5000 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-26 11:05:06,081] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-11-26 11:05:06,087] DEBUG in urllib3.connectionpool: http://localhost:5000 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-26 11:08:40,878] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-11-26 11:08:40,883] DEBUG in urllib3.connectionpool: http://localhost:5000 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-26 11:09:29,719] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-11-26 11:09:29,725] DEBUG in urllib3.connectionpool: http://localhost:5000 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-26 11:10:27,647] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-11-26 11:10:27,652] DEBUG in urllib3.connectionpool: http://localhost:5000 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-26 11:13:57,068] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-11-26 11:13:57,073] DEBUG in urllib3.connectionpool: http://localhost:5000 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-26 11:14:47,933] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-11-26 11:14:47,938] DEBUG in urllib3.connectionpool: http://localhost:5000 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-26 11:21:09,986] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-11-26 11:21:09,992] DEBUG in urllib3.connectionpool: http://localhost:5000 "POST /register-instance/ HTTP/1.1" 201 4
[2021-11-26 11:25:03,872] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-11-26 11:25:03,877] DEBUG in urllib3.connectionpool: http://localhost:5000 "POST /register-instance/ HTTP/1.1" 201 4
